date, pm25, pm10, o3, no2, so2, co
2020/5/14, 23, 18, 11, 7, 3, 2
2020/5/15, 35, 21, 8, 7, , 2
2020/5/16, 43, 21, 15, 4, , 2
2020/5/17, 44, 21, 6, 7, , 3
2020/5/18, 46, 17, 11, 7, , 3
2020/5/19, 43, 5, 16, 3, , 
2020/5/20, 15, 9, 15, 4, , 
2020/5/21, 18, 10, 13, 5, , 1
2020/5/22, 27, 9, 14, 3, , 1
2020/5/23, 14, 9, 15, 4, , 1
2020/5/24, 22, 12, 17, 4, , 1
2020/5/25, 17, 8, 15, 4, , 2
2020/5/26, 17, 13, 7, 7, , 2
2020/5/27, 29, 12, 8, 8, , 2
2020/5/28, 31, 17, 8, 8, , 2
2020/5/29, 31, 13, 11, 5, , 2
2020/5/30, 28, 19, 19, 2, , 1
2020/5/31, 27, 9, 20, 5, , 1
2020/6/1, 14, 7, 16, 3, , 1
2020/6/2, 11, 26, 19, 4, , 
2020/6/3, 31, 25, 14, 8, , 1
2020/6/4, 29, 21, 12, 8, , 2
2020/6/5, 37, 19, 14, 7, , 2
2020/6/6, 40, 9, 17, 3, , 1
2020/6/7, 19, 9, 13, 6, , 2
2020/6/8, 36, 14, 8, 6, , 2
2020/6/9, 40, 21, 7, 6, , 2
2020/6/10, 39, 18, 8, 8, , 2
2020/6/11, 39, 29, 3, 9, , 3
2020/6/12, 59, 24, 1, 7, , 3
2020/6/13, 50, 12, 19, 2, , 1
2020/6/14, 31, 3, 16, 3, , 1
2020/6/15, 11, 4, 21, 2, , 1
2020/6/16, 10, 21, 16, 7, , 2
2020/6/17, 31, 17, 8, 8, , 3
2020/6/18, 30, 16, 10, 6, , 3
2020/6/19, 41, 13, 10, 5, , 3
2020/6/20, 32, 10, 7, 4, , 2
2020/6/21, 28, 6, 16, 5, , 1
2020/6/22, 26, 4, 15, 4, , 1
2020/6/23, 15, 9, 12, 6, , 2
2020/6/24, 21, 4, 15, 4, , 1
2020/6/25, 18, 12, 15, 5, , 1
2020/6/26, 24, 12, 13, 4, , 1
2020/6/27, 27, 17, 11, 4, , 2
2020/6/28, 32, 14, 10, 5, , 2
2020/6/29, 34, 13, 2, 7, , 2
2020/6/30, 41, 19, 9, 8, 1, 2
2020/1/1, 26, , 18, 2, 1, 
2020/1/2, 26, , 38, 6, 2, 15
2020/1/3, 123, , 27, 4, , 7
2020/1/4, 133, , 13, 2, 2, 1
2020/1/5, 23, , 22, 10, , 38
2020/1/6, 192, , 21, 4, 1, 18
2020/1/7, 145, 10, 17, 3, 1, 2
2020/1/8, 46, 10, 21, 2, 1, 4
2020/1/9, 38, 25, 30, 5, , 3
2020/1/10, 71, 7, 14, 1, , 1
2020/1/11, 25, 4, 14, 1, 3, 1
2020/1/12, 18, 164, 73, 7, 8, 14
2020/1/13, 161, 174, 99, 11, 10, 17
2020/1/14, 272, 203, 66, 8, 2, 18
2020/1/15, 264, , 20, 2, , 2
2020/1/16, 73, 11, 15, 3, 3, 1
2020/1/17, 31, 19, 18, 1, 4, 1
2020/1/18, 33, 20, 16, 1, 5, 2
2020/1/19, 50, 5, 14, 1, 1, 
2020/1/20, 10, 12, 23, 2, , 1
2020/1/21, 21, 14, 31, 3, 3, 1
2020/1/22, 27, 6, 15, 3, , 
2020/1/23, 21, , 21, 4, 1, 
2020/1/24, 23, , 25, 4, , 
2020/1/25, 35, , 23, 3, , 2
2020/1/26, 34, , 15, 1, , 
2020/1/27, 20, , 18, 2, , 
2020/1/28, 24, , 21, 2, , 
2020/1/29, 20, , 51, 5, 1, 1
2020/1/30, 19, , 54, 10, 1, 1
2020/1/31, 63, , 19, 3, , 1
2020/2/1, 39, , 16, 1, , 
2020/2/2, 14, , 13, 1, , 
2020/2/3, 18, , 14, 3, 3, 
2020/2/4, 15, , 19, 4, 10, 
2020/2/5, 32, , 27, 4, 11, 3
2020/2/6, 85, , 34, 6, 1, 3
2020/2/7, 92, , 10, 2, 1, 1
2020/2/8, 37, , 16, 2, 1, 1
2020/2/9, 34, , 10, 3, , 1
2020/2/10, 18, , 17, 2, , 1
2020/2/11, 22, , 9, 2, , 
2020/2/12, 16, , 8, 1, 3, 2
2020/2/13, 8, , 24, 2, 1, 1
2020/2/14, 31, , 15, 2, , 1
2020/2/15, 27, , 15, 1, 1, 
2020/2/16, 18, , 16, 1, , 
2020/2/17, 17, , 21, 3, 1, 
2020/2/18, 16, , 14, 2, , 
2020/2/19, 19, , 12, 2, , 
2020/2/20, 19, , 11, 2, , 3
2020/2/21, 7, , 16, 2, 3, 
2020/2/22, 19, , 30, 3, 1, 1
2020/2/23, 31, , 25, 5, , 1
2020/2/24, 34, 16, 24, 5, , 1
2020/2/25, 33, 10, 14, 2, , 
2020/2/26, 13, 12, 12, 3, , 
2020/2/27, 17, 6, 11, 3, , 2
2020/2/28, 11, 9, 16, 2, , 
2020/2/29, 12, 10, 22, 1, , 
2020/3/1, 14, 10, 16, 1, , 
2020/3/2, 24, 13, 9, 5, , 
2020/3/3, 13, 12, 15, 3, , 1
2020/3/4, 19, 6, 18, 3, , 1
2020/3/5, 17, 6, 16, 2, , 
2020/3/6, 8, 10, 14, 1, 1, 
2020/3/7, 13, 10, 12, 1, , 
2020/3/8, 13, 7, 16, 1, , 
2020/3/9, 13, 7, 17, 1, , 
2020/3/10, 11, 8, 23, 4, , 
2020/3/11, 13, 17, 27, 8, , 
2020/3/12, 31, 20, 22, 7, , 
2020/3/13, 43, 16, 15, 3, , 
2020/3/14, 26, 8, 13, 2, , 
2020/3/15, 20, 7, 15, 3, , 
2020/3/16, 13, 13, 20, 5, , 1
2020/3/17, 29, 19, 20, 7, , 
2020/3/18, 28, 28, 25, 9, , 
2020/3/19, 35, 14, 18, 2, , 
2020/3/20, 22, 24, 14, 2, , 1
2020/3/21, 31, 15, 15, 2, , 1
2020/3/22, 24, 11, 13, 5, , 1
2020/3/23, 24, 9, 14, 4, 2, 1
2020/3/24, 23, 6, 13, 4, , 
2020/3/25, 13, 11, 18, 4, , 1
2020/3/26, 27, 14, 23, 4, , 1
2020/3/27, 28, 17, 24, 6, , 1
2020/3/28, 46, 20, 20, 3, , 1
2020/3/29, 49, , , , , 
2019/10/1, 19, , 26, 6, 1, 1
2019/10/2, 25, , 26, 5, 1, 1
2019/10/3, 29, , 18, 4, , 6
2019/10/4, 20, , 21, 2, 1, 3
2019/10/5, 11, , 21, 1, 1, 1
2019/10/6, 15, , 21, 4, 1, 1
2019/10/7, 18, , 18, 4, , 1
2019/10/8, 19, , 17, 5, , 1
2019/10/9, 17, , 18, 5, 1, 
2019/10/10, 10, , 19, 3, 2, 1
2019/10/11, 8, , 21, 1, 1, 1
2019/10/12, 7, , 18, 2, 9, 
2019/10/13, 11, , 25, 5, 2, 1
2019/10/14, 18, , 18, 4, , 1
2019/10/15, 24, , 17, 5, 1, 1
2019/10/16, 20, , 10, 6, 1, 
2019/10/17, 19, , 21, 2, , 
2019/10/19, 23, , 18, 1, , 
2019/10/20, 19, , 18, 2, , 1
2019/10/21, 19, , 21, 2, 1, 1
2019/10/22, 14, , 27, 5, 1, 1
2019/10/23, 19, , 30, 7, 3, 1
2019/10/24, 26, , 20, 5, 2, 2
2019/10/25, 27, , 18, 2, , 1
2019/10/26, 24, , 17, 2, , 
2019/10/27, 21, , 20, 4, , 
2019/10/28, 18, , 26, 5, 1, 1
2019/10/29, 13, , 33, 6, 1, 1
2019/10/30, 19, , 27, 7, 1, 1
2019/10/31, 28, , 36, 8, 3, 2
2019/11/1, 32, , 25, 5, 1, 6
2019/11/2, 53, , 20, 3, , 4
2019/11/3, 27, , 17, 4, , 1
2019/11/4, 16, , 22, 2, 1, 1
2019/11/5, 11, , 19, 3, , 1
2019/11/6, 15, , 17, 2, 1, 1
2019/11/7, 17, , 17, 2, , 1
2019/11/8, 12, , 15, 2, , 
2019/11/10, 14, , 23, 2, 1, 1
2019/11/11, 14, , 19, 2, , 1
2019/11/12, 20, , 16, 2, , 
2019/11/13, 21, , 17, 2, , 1
2019/11/14, 18, , 15, 2, , 
2019/11/16, 26, , 17, 1, , 1
2019/11/17, 25, , 25, 4, , 
2019/11/18, 17, , 11, 3, , 
2019/11/19, 22, , 18, 3, 5, 
2019/11/20, 18, , 34, 6, 6, 1
2019/11/22, 41, , 17, 3, , 
2019/11/23, 21, , 25, 3, 6, 1
2019/11/24, 29, , 22, 6, 1, 1
2019/11/25, 34, , 15, 4, 2, 4
2019/11/26, 77, , 23, 4, 1, 1
2019/11/27, 30, , 19, 3, 2, 1
2019/11/28, 27, , 23, 4, 1, 1
2019/11/29, 36, , 15, 2, 1, 1
2019/11/30, 37, , 14, 2, , 1
2019/12/1, 11, , 17, 2, , 
2019/12/3, 19, , 18, 2, , 
2019/12/4, 15, , 17, 2, 1, 1
2019/12/5, 19, , 16, 2, , 
2019/12/6, 22, , 16, 2, , 
2019/12/7, 31, , 16, 4, 43, 1
2019/12/8, 28, , 32, 4, 1, 1
2019/12/9, 25, , 17, 2, 1, 1
2019/12/10, 30, , 21, 3, 5, 1
2019/12/11, 26, , 13, 2, 1, 3
2019/12/12, 29, , 15, 3, 1, 2
2019/12/13, 18, , 7, 2, , 
2019/12/14, 14, , 16, 2, , 
2019/12/15, 11, , 17, 3, , 1
2019/12/16, 18, , 29, 5, 5, 
2019/12/17, 15, , 42, 6, 3, 1
2019/12/18, 43, , 21, 3, 1, 1
2019/12/19, 43, , 68, 4, 2, 5
2019/12/20, 55, , 21, 2, 1, 1
2019/12/21, 84, , 18, 1, 4, 
2019/12/22, 39, , 23, 4, 12, 1
2019/12/23, 49, , 15, 3, 7, 
2019/12/24, 51, , 31, 2, 3, 
2019/12/25, 30, , 20, 3, , 1
2019/12/26, 54, , 24, 3, 3, 1
2019/12/27, 41, , 37, 4, 1, 1
2019/12/28, 54, , 36, 3, 4, 
2019/12/29, 53, , , , , 
2019/7/1, 18, , 19, 3, 1, 
2019/7/2, 18, , 13, 8, 1, 1
2019/7/3, 24, , 18, 6, , 1
2019/7/4, 27, , 14, 6, 1, 1
2019/7/5, 22, , 9, 6, 1, 2
2019/7/6, 38, , 7, 7, 1, 3
2019/7/7, 49, , 19, 5, 1, 2
2019/7/8, 42, , 16, 5, 1, 1
2019/7/9, 18, , 24, 5, 3, 1
2019/7/10, 18, , 23, 2, , 
2019/7/11, 14, , 21, 2, , 
2019/7/12, 20, , 23, 1, , 1
2019/7/13, 20, , 27, 1, , 
2019/7/14, 11, , 24, 3, , 
2019/7/15, 14, , 20, 3, , 
2019/7/16, 13, , 21, 2, 1, 2
2019/7/17, 8, , 18, 5, 1, 
2019/7/18, 19, , 18, 8, 1, 2
2019/7/19, 27, , 12, 7, , 2
2019/7/20, 46, , 16, 5, 1, 1
2019/7/21, 31, , 15, 7, 1, 2
2019/7/22, 32, , 21, 2, 5, 1
2019/7/23, 27, , 18, 3, 1, 
2019/7/24, 21, , 17, 4, , 2
2019/7/25, 11, , 13, 8, 1, 2
2019/7/26, 31, , 15, 5, , 1
2019/7/27, 27, , 6, 4, , 3
2019/7/28, 38, , 18, 4, 1, 2
2019/7/29, 34, , 16, 6, , 1
2019/7/30, 20, , 12, 7, 8, 1
2019/7/31, 23, , 16, 6, 1, 1
2019/8/1, 26, , 19, 5, 1, 1
2019/8/2, 23, , 20, 1, , 
2019/8/3, 19, , 17, 4, 1, 1
2019/8/4, 16, , 17, 8, 1, 1
2019/8/5, 29, , 9, 11, 1, 2
2019/8/6, 52, , 11, 9, 1, 2
2019/8/7, 39, , 20, 3, 1, 1
2019/8/8, 24, , 21, 2, , 1
2019/8/9, 9, , 24, 1, 1, 
2019/8/10, 15, , 23, 4, , 
2019/8/11, 16, , 21, 3, , 1
2019/8/12, 21, , 14, 6, 1, 1
2019/8/13, 14, , 12, 7, 1, 1
2019/8/14, 23, , 19, 5, 2, 2
2019/8/15, 33, , 20, 4, 1, 1
2019/8/16, 24, , 21, 3, , 1
2019/8/20, 14, , 22, 1, 1, 1
2019/8/21, 14, , 23, 3, 1, 
2019/8/22, 31, , 19, 7, 1, 1
2019/8/23, 34, , 22, 3, 1, 2
2019/8/24, 31, , 20, 3, , 2
2019/8/25, 18, , 16, 7, 1, 1
2019/8/26, 25, , 18, 6, 1, 1
2019/8/27, 29, , 18, 5, 1, 1
2019/8/28, 26, , 19, 7, , 1
2019/8/29, 23, , 21, 5, , 1
2019/8/30, 25, , 18, 5, 1, 2
2019/8/31, 30, , 18, 5, , 2
2019/9/1, 35, , 19, 5, 2, 1
2019/9/2, 23, , 18, 6, 1, 1
2019/9/3, 22, , 18, 4, 1, 1
2019/9/4, 23, , 20, 3, 4, 1
2019/9/5, 26, , 21, 4, 1, 1
2019/9/6, 16, , 23, 1, , 1
2019/9/7, 14, , 24, 1, , 1
2019/9/8, 15, , 22, 2, , 
2019/9/9, 20, , 20, 5, , 
2019/9/10, 24, , 18, 6, 1, 1
2019/9/11, 26, , 21, 2, , 
2019/9/12, 24, , 21, 4, 1, 
2019/9/13, 32, , 22, 4, 1, 
2019/9/14, 35, , 21, 1, 1, 1
2019/9/15, 37, , 21, 4, , 1
2019/9/16, 19, , 20, 5, 3, 1
2019/9/17, 26, , 20, 6, 1, 1
2019/9/18, 18, , 20, 4, 1, 1
2019/9/19, 16, , 28, 7, 3, 1
2019/9/20, 22, , 21, 2, 1, 
2019/9/21, 33, , 21, 3, , 1
2019/9/22, 19, , 18, 4, 1, 1
2019/9/23, 20, , 17, 3, , 1
2019/9/24, 20, , 16, 5, 1, 1
2019/9/25, 18, , 21, 4, 1, 1
2019/9/26, 16, , 21, 3, , 1
2019/9/27, 20, , 20, 2, , 
2019/9/28, 26, , 20, 1, , 1
2019/9/29, 25, , 20, 3, , 
2019/9/30, 19, , 20, 4, 1, 
2019/4/1, 21, , 24, 7, 4, 1
2019/4/2, 21, , 16, 7, 1, 1
2019/4/3, 25, , 15, 4, , 1
2019/4/4, 31, , 20, 3, , 1
2019/4/5, 29, , 18, 3, 2, 1
2019/4/6, 28, , 22, 3, 1, 
2019/4/7, 19, , 17, 4, 1, 1
2019/4/8, 19, , 16, 3, 1, 
2019/4/9, 17, , 14, 3, , 
2019/4/10, 15, , 19, 5, 1, 
2019/4/11, 14, , 22, 8, 1, 
2019/4/12, 18, , 20, 6, , 1
2019/4/13, 34, , 23, 2, 2, 1
2019/4/14, 27, , 21, 2, , 2
2019/4/15, 35, , 23, 6, 1, 2
2019/4/16, 37, , 28, 9, 1, 2
2019/4/17, 53, , 18, 4, , 1
2019/4/18, 49, , 21, 1, 2, 1
2019/4/19, 22, , 23, 4, 6, 1
2019/4/20, 25, , 18, 5, 1, 1
2019/4/21, 42, , 16, 2, , 1
2019/4/22, 27, , 16, 4, 1, 1
2019/4/23, 17, , 14, 5, , 1
2019/4/24, 18, , 18, 4, , 
2019/4/25, 28, , 20, 2, , 
2019/4/26, 22, , 18, 2, 1, 1
2019/4/27, 28, , 17, 2, 1, 
2019/4/28, 17, , 15, 5, 2, 
2019/4/29, 13, , 15, 6, 1, 
2019/4/30, 20, , 13, 9, 1, 1
2019/5/1, 33, , 11, 7, 1, 1
2019/5/2, 31, , 19, 7, , 1
2019/5/3, 22, , 20, 3, , 1
2019/5/4, 14, , 15, 4, 1, 1
2019/5/5, 16, , 14, 6, 1, 1
2019/5/6, 25, , 17, 6, 1, 1
2019/5/7, 26, , 18, 3, 1, 1
2019/5/8, 27, , 13, 10, 1, 1
2019/5/9, 23, , 20, 6, , 1
2019/5/10, 27, , 18, 3, , 2
2019/5/11, 19, , 16, 4, 1, 1
2019/5/12, 20, , 16, 5, 1, 1
2019/5/13, 30, , 18, 4, 1, 2
2019/5/14, 25, , 15, 7, 1, 1
2019/5/15, 24, , 16, 9, 1, 2
2019/5/16, 24, , 17, 10, 1, 2
2019/5/17, 40, , 26, 6, 1, 2
2019/5/18, 58, , 10, 9, 1, 3
2019/5/19, 57, , 2, 12, 1, 7
2019/5/20, 76, , 14, 10, 1, 2
2019/5/21, 68, , 13, 10, 1, 2
2019/5/22, 42, , 15, 8, 1, 1
2019/5/23, 36, , 19, 7, 1, 2
2019/5/24, 43, , 18, 3, 1, 1
2019/5/25, 26, , 23, 1, , 
2019/5/26, 19, , 19, 2, , 
2019/5/27, 13, , 22, 1, 1, 1
2019/5/28, 12, , 21, 3, 1, 1
2019/5/29, 14, , 19, 3, , 1
2019/5/30, 18, , 16, 3, 1, 1
2019/5/31, 8, , 18, 3, 1, 1
2019/6/1, 20, , 20, 3, , 1
2019/6/2, 31, , 13, 7, , 1
2019/6/3, 21, , 16, 8, , 
2019/6/4, 14, , 17, 5, 1, 
2019/6/5, 12, , 15, 5, , 
2019/6/6, 14, , 16, 7, 1, 1
2019/6/7, 16, , 6, 6, 1, 2
2019/6/8, 24, , 6, 8, 1, 3
2019/6/9, 48, , 19, 4, 1, 1
2019/6/10, 50, , 13, 9, 1, 1
2019/6/11, 28, , 21, 7, 1, 2
2019/6/12, 33, , 19, 6, 1, 1
2019/6/13, 19, , 19, 6, 1, 
2019/6/14, 14, , 17, 5, 1, 1
2019/6/15, 14, , 12, 5, 1, 2
2019/6/16, 30, , 8, 7, 1, 1
2019/6/17, 30, , 18, 5, 1, 2
2019/6/18, 30, , 15, 7, , 2
2019/6/19, 17, , 11, 8, , 1
2019/6/20, 23, , 16, 8, 1, 1
2019/6/21, 28, , 15, 6, 1, 1
2019/6/22, 35, , 16, 5, , 1
2019/6/23, 32, , 11, 8, 1, 2
2019/6/24, 34, , 9, 7, 1, 2
2019/6/25, 40, , 6, 10, 1, 2
2019/6/26, 32, , 5, 10, 1, 2
2019/6/27, 36, , 8, 10, 1, 2
2019/6/28, 41, , 22, 5, 1, 1
2019/6/29, 33, , 22, 1, 1, 
2019/6/30, 17, , 20, 4, , 
2019/1/1, 25, , 12, 1, , 1
2019/1/2, 21, , 18, 1, , 1
2019/1/3, 23, , 34, 3, 3, 1
2019/1/4, 33, , 11, 2, 1, 1
2019/1/5, 46, , 12, 3, , 
2019/1/6, 22, , 26, 2, 3, 2
2019/1/7, 26, , 18, 2, 1, 1
2019/1/8, 64, , 12, 1, , 
2019/1/9, 35, , 15, 2, 2, 
2019/1/10, 23, , 29, 1, 1, 1
2019/1/11, 23, , 21, 3, , 1
2019/1/12, 31, , 14, 1, 8, 1
2019/1/13, 31, , 32, 1, 1, 1
2019/1/14, 41, , 44, 6, , 1
2019/1/15, 47, , 25, 4, , 1
2019/1/16, 49, , 32, 7, , 2
2019/1/17, 41, , 28, 5, 1, 1
2019/1/18, 37, , 17, 1, , 
2019/1/19, 32, , 12, 1, , 
2019/1/20, 26, , 23, 2, 1, 1
2019/1/21, 24, , 21, 3, , 1
2019/1/22, 38, , 16, 1, 3, 1
2019/1/23, 35, , 17, 1, , 1
2019/1/24, 47, , 37, 5, , 1
2019/1/25, 47, , 21, 1, 1, 1
2019/1/26, 46, , 19, 1, 1, 
2019/1/27, 26, , 31, 2, 1, 1
2019/1/28, 30, , 34, 3, 1, 1
2019/1/29, 46, , 38, 6, 1, 1
2019/1/30, 46, , 13, 2, 52, 1
2019/1/31, 51, , 19, 4, 2, 1
2019/2/1, 26, , 40, 3, 1, 2
2019/2/2, 38, , 40, 6, , 2
2019/2/3, 56, , 19, 5, , 2
2019/2/4, 62, , 15, 2, , 2
2019/2/5, 73, , 12, 3, 1, 2
2019/2/6, 34, , 30, 6, , 
2019/2/7, 31, , 16, 2, 2, 1
2019/2/8, 43, , 12, 1, 1, 
2019/2/9, 28, , 18, 2, 1, 1
2019/2/10, 17, , 23, 5, , 
2019/2/11, 19, , 13, 5, 1, 2
2019/2/12, 22, , 12, 3, , 1
2019/2/13, 20, , 17, 3, , 1
2019/2/14, 18, , 16, 5, 10, 1
2019/2/15, 16, , 33, 2, 1, 
2019/2/16, 28, , 23, 5, 20, 1
2019/2/17, 41, , 19, 6, 1, 1
2019/2/18, 58, , 13, 3, 1, 
2019/2/19, 38, , 14, 4, , 
2019/2/20, 17, , 12, 3, 1, 1
2019/2/21, 20, , 15, 5, 1, 1
2019/2/22, 17, , 16, 3, 10, 
2019/2/23, 17, , 16, 1, 1, 1
2019/2/24, 31, , 31, 3, 2, 1
2019/2/25, 31, , 24, 6, 1, 1
2019/2/26, 49, , 17, 3, 1, 
2019/2/27, 33, , 33, 4, 1, 
2019/2/28, 40, , 37, 9, 3, 1
2019/3/1, 55, , , 6, 1, 2
2019/3/2, 56, , , 7, 3, 7
2019/3/3, 100, , , 2, 1, 2
2019/3/4, 107, , , 5, 1, 1
2019/3/5, 64, , , 2, , 1
2019/3/6, 47, , , 5, 7, 1
2019/3/7, 23, , , 10, 1, 2
2019/3/8, 48, , , 3, 8, 1
2019/3/9, 60, , , 4, 1, 2
2019/3/10, 65, , , 3, , 1
2019/3/11, 52, , , 3, 1, 1
2019/3/12, 25, , , 5, 5, 2
2019/3/13, 42, , 17, 4, 5, 1
2019/3/14, 56, , 15, 5, 16, 
2019/3/15, 39, , 15, 1, 4, 
2019/3/16, 41, , 15, 1, 3, 
2019/3/17, 22, , 10, 4, , 1
2019/3/18, 34, , 14, 4, 1, 1
2019/3/19, 36, , 8, 1, , 2
2019/3/20, 24, , , , , 
2019/3/22, 28, , 14, 1, , 1
2019/3/23, 28, , 26, 2, 1, 1
2019/3/24, 27, , 19, 1, 1, 1
2019/3/25, 23, , 15, 2, , 1
2019/3/26, 28, , 16, 6, 8, 
2019/3/27, 39, , 33, 6, 1, 1
2019/3/29, 35, , 15, 2, , 1
2019/3/30, 19, , 13, 1, , 1
2019/3/31, 14, , 18, 4, , 1
2018/10/1, 16, , 19, 5, , 1
2018/10/2, 25, , 21, 3, 1, 
2018/10/3, 27, , 19, 3, 8, 1
2018/10/4, 28, , 20, 2, 5, 1
2018/10/5, 20, , 25, 3, 1, 1
2018/10/6, 18, , 25, 2, 14, 1
2018/10/7, 23, , 24, 2, 3, 1
2018/10/8, 18, , 17, 4, , 1
2018/10/9, 19, , 21, 2, 1, 1
2018/10/10, 28, , 20, 2, 11, 
2018/10/11, 22, , 22, 2, 7, 
2018/10/12, 12, , 22, 3, 7, 
2018/10/13, 13, , 22, 4, 1, 
2018/10/14, 20, , 23, 5, 1, 
2018/10/15, 17, , 12, 8, 1, 
2018/10/16, 20, , 24, 7, 1, 
2018/10/17, 27, , 15, 5, , 15
2018/10/18, 24, , 24, 5, 3, 5
2018/10/19, 18, , 20, 2, , 2
2018/10/20, 27, , 17, 3, , 1
2018/10/21, 24, , 20, 4, , 2
2018/10/22, 16, , 8, 4, , 2
2018/10/23, 21, , 17, 6, 2, 2
2018/10/24, 28, , 22, 4, 1, 1
2018/10/25, 21, , 17, 5, 1, 1
2018/10/26, 20, , 17, 2, , 
2018/10/27, 12, , 19, 2, , 
2018/10/28, 27, , 22, 4, 5, 1
2018/10/29, 27, , 30, 6, 1, 1
2018/10/30, 25, , 16, 4, 1, 
2018/10/31, 23, , 27, 4, 2, 1
2018/11/1, 15, , 24, 6, 1, 2
2018/11/2, 26, , 19, 2, , 1
2018/11/3, 36, , 20, 2, 1, 
2018/11/4, 32, , 21, 4, , 1
2018/11/5, 28, , 18, 2, , 1
2018/11/6, 20, , 17, 2, , 
2018/11/7, 18, , 17, 3, , 
2018/11/8, 17, , 18, 4, , 1
2018/11/9, 17, , 19, 3, , 1
2018/11/10, 17, , 21, 3, 8, 1
2018/11/11, 18, , 26, 3, 1, 1
2018/11/12, 18, , 29, 8, 1, 1
2018/11/13, 26, , 17, 4, , 1
2018/11/14, 26, , 16, 2, , 1
2018/11/15, 20, , 21, 3, 1, 1
2018/11/16, 17, , 19, 3, 6, 1
2018/11/17, 25, , 19, 2, 4, 1
2018/11/18, 19, , 24, 2, 4, 
2018/11/19, 15, , 25, 6, 2, 1
2018/11/20, 27, , 17, 3, , 
2018/11/21, 30, , 18, 3, , 1
2018/11/22, 12, , 15, 1, , 1
2018/11/23, 10, , 12, 1, 1, 1
2018/11/24, 25, , 12, 3, , 1
2018/11/25, 19, , 15, 3, 1, 
2018/11/26, 12, , 17, 3, 4, 1
2018/11/27, 16, , 13, 3, , 1
2018/11/28, 14, , 13, 2, 3, 1
2018/11/29, 9, , 17, 3, 2, 1
2018/11/30, 13, , 24, 3, 4, 1
2018/12/4, 17, , 17, 2, 4, 1
2018/12/5, 11, , 31, 3, 1, 
2018/12/6, 18, , 31, 6, 1, 1
2018/12/7, 38, , 29, 4, 1, 2
2018/12/8, 39, , 16, 2, 1, 12
2018/12/9, 25, , 14, 2, 1, 9
2018/12/10, 31, , 19, 2, 2, 
2018/12/11, 24, , 26, 3, , 1
2018/12/12, 26, , 21, 4, , 3
2018/12/13, 17, , 19, 3, 1, 1
2018/12/14, 18, , 23, 2, 1, 1
2018/12/15, 17, , 20, 2, 1, 1
2018/12/16, 41, , 20, 3, 2, 1
2018/12/17, 27, , 19, 2, 6, 
2018/12/18, 18, , 13, 2, 3, 1
2018/12/19, 19, , 16, 3, 1, 1
2018/12/20, 26, , 11, 2, 1, 1
2018/12/21, 24, , 13, 2, 1, 1
2018/12/22, 16, , 18, 2, 7, 1
2018/12/23, 11, , 30, 4, 1, 1
2018/12/24, 18, , 24, 4, 1, 1
2018/12/25, 21, , 25, 3, 6, 
2018/12/26, 28, , 32, 4, 1, 
2018/12/27, 35, , 32, , 2, 
2018/12/28, 33, , 21, , 2, 
2018/12/29, 22, , 14, , 1, 
2018/12/30, 10, , , , , 
2018/7/1, 32, , 6, 8, 1, 4
2018/7/2, 41, , 4, 10, 1, 5
2018/7/3, 55, , 8, 10, 1, 8
2018/7/4, 93, , 13, 8, 2, 3
2018/7/5, 41, , 16, 4, 1, 
2018/7/6, 21, , 16, 2, 1, 2
2018/7/7, 16, , 16, 1, , 
2018/7/8, 20, , 13, 4, 1, 6
2018/7/9, 16, , 12, 7, 1, 5
2018/7/10, 12, , 8, 9, 1, 4
2018/7/11, 39, , 7, 8, 1, 3
2018/7/12, 50, , 7, 11, 1, 3
2018/7/13, 55, , 9, 6, 1, 3
2018/7/14, 46, , 11, 5, 1, 4
2018/7/15, 45, , 10, 8, 1, 3
2018/7/16, 33, , 16, 5, 1, 3
2018/7/17, 26, , 17, 4, , 2
2018/7/18, 20, , 17, 2, 1, 2
2018/7/19, 22, , 15, 4, 1, 
2018/7/20, 20, , 14, 6, 1, 3
2018/7/21, 25, , 13, 5, 1, 3
2018/7/22, 37, , 15, 8, 1, 3
2018/7/23, 41, , 16, 3, 2, 2
2018/7/24, 21, , 15, 5, , 2
2018/7/25, 32, , 13, 8, , 2
2018/7/26, 26, , 12, 6, 1, 3
2018/7/27, 28, , 10, 5, 1, 3
2018/7/28, 36, , 16, 2, , 3
2018/7/29, 30, , 16, 3, 1, 2
2018/7/30, 22, , 17, 2, 1, 2
2018/7/31, 16, , 14, 6, 1, 2
2018/8/1, 24, , 12, 6, 1, 2
2018/8/2, 26, , 16, 6, , 2
2018/8/3, 25, , 15, 4, , 3
2018/8/4, 16, , 16, 5, , 3
2018/8/5, 34, , 18, 2, , 2
2018/8/6, 10, , 17, 3, , 
2018/8/7, 15, , 14, 4, , 
2018/8/8, 13, , 15, 7, 1, 3
2018/8/9, 26, , 15, 6, , 1
2018/8/10, 32, , 16, 3, 1, 
2018/8/11, 19, , 19, 1, 1, 3
2018/8/12, 20, , 14, 3, , 2
2018/8/13, 7, , 18, 2, , 1
2018/8/14, 17, , 16, 2, 1, 2
2018/8/15, 17, , 15, 5, 1, 2
2018/8/16, 31, , 16, 4, 1, 3
2018/8/17, 26, , 17, 1, 1, 2
2018/8/18, 15, , 20, 1, , 
2018/8/19, 17, , 15, 4, 1, 
2018/8/20, 23, , 16, 3, 1, 
2018/8/21, 14, , 13, 6, , 
2018/8/22, 14, , 3, 10, 1, 6
