# Sensor Waterloo Court, Hoppers Crossing, Australia (uRad Monitor/8200000c)
# https://aqicn.org/station/@110227/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2021-02-22T00:00:00.000Z,1,2,2,1,2,0.5,964
2021-02-23T00:00:00.000Z,1,2,2,1,2,0.49,957
2021-02-24T00:00:00.000Z,1,2,1,1,2,0.5,957
2021-02-25T00:00:00.000Z,1,2,2,1,2,0.498,950
2021-02-26T00:00:00.000Z,1,2,2,1,2,0.498,953
2021-02-27T00:00:00.000Z,1,2,2,1,2,0.47,1019
2021-02-28T00:00:00.000Z,1,2,1,1,2,0.492,1050
2021-03-01T00:00:00.000Z,0,2,1,1,2,0.484,1019
2021-03-02T00:00:00.000Z,1,2,1,1,2,0.474,999
2021-03-03T00:00:00.000Z,1,2,1,1,2,0.487,974
2021-03-04T00:00:00.000Z,1,3,2,1,2,0.5,964
2021-03-05T00:00:00.000Z,1,2,2,1,2,0.499,1042
2021-03-06T00:00:00.000Z,1,2,2,1,2,0.494,1071
2021-03-07T00:00:00.000Z,1,2,2,1,2,0.492,991
2021-03-08T00:00:00.000Z,0,2,2,1,2,0.5,1072
2021-03-09T00:00:00.000Z,1,2,1,1,2,0.5,1051
2021-03-10T00:00:00.000Z,0,2,2,1,2,0.498,1017
2021-03-11T00:00:00.000Z,1,2,2,1,2,0.474,1037
2021-03-12T00:00:00.000Z,1,2,2,1,2,0.454,1064
2021-03-13T00:00:00.000Z,1,2,1,1,2,0.5,1050
2021-03-14T00:00:00.000Z,1,2,2,1,2,0.48,1059
2021-03-15T00:00:00.000Z,1,2,2,1,2,0.492,972
2021-03-16T00:00:00.000Z,1,2,1,1,2,0.49,955
2021-03-17T00:00:00.000Z,1,2,2,1,2,0.499,966
2021-03-18T00:00:00.000Z,1,2,1,1,2,0.5,985
2021-03-19T00:00:00.000Z,1,2,2,1,2,0.45,1023
2021-03-20T00:00:00.000Z,1,2,1,1,2,0.5,1004
2021-03-21T00:00:00.000Z,1,2,1,1,2,0.495,981
2021-03-22T00:00:00.000Z,1,2,2,1,2,0.492,987
2021-03-23T00:00:00.000Z,1,2,2,1,2,0.494,1136
2021-03-24T00:00:00.000Z,1,2,1,1,2,0.5,980
2021-03-25T00:00:00.000Z,0,2,2,1,2,0.488,954
2021-03-26T00:00:00.000Z,1,2,2,1,2,0.479,968
2021-03-27T00:00:00.000Z,1,2,2,1,2,0.484,904
2021-03-28T00:00:00.000Z,1,2,2,1,2,0.477,700
2021-03-29T00:00:00.000Z,1,2,2,1,2,0.5,691
2021-03-30T00:00:00.000Z,1,2,2,1,2,0.493,725
2021-03-31T00:00:00.000Z,1,2,1,1,2,0.483,708
2021-04-01T00:00:00.000Z,1,2,2,1,2,0.493,712
2021-04-02T00:00:00.000Z,1,2,1,1,2,0.451,717
2021-04-03T00:00:00.000Z,1,2,1,1,2,0.499,759
2021-04-04T00:00:00.000Z,0,2,1,1,2,0.453,720
2021-04-05T00:00:00.000Z,1,2,1,1,2,0.482,715
2021-04-06T00:00:00.000Z,1,3,1,1,2,0.491,704
2021-04-07T00:00:00.000Z,1,2,1,1,2,0.483,632
2021-04-08T00:00:00.000Z,1,2,1,1,2,0.486,667
2021-04-09T00:00:00.000Z,1,2,1,1,2,0.499,688
2021-04-10T00:00:00.000Z,1,2,1,1,2,0.472,1090
2021-04-11T00:00:00.000Z,0,2,1,1,2,0.467,1263
2021-04-12T00:00:00.000Z,1,2,1,1,2,0.466,1288
2021-04-13T00:00:00.000Z,1,2,1,1,2,0.493,1272
2021-04-14T00:00:00.000Z,0,2,1,1,2,0.474,1299
2021-04-15T00:00:00.000Z,0,2,1,1,2,0.463,1288
2021-04-16T00:00:00.000Z,1,2,1,1,2,0.498,1269
2021-04-17T00:00:00.000Z,0,2,1,1,2,0.464,1269
2021-04-18T00:00:00.000Z,0,2,1,1,2,0.466,1267
2021-04-19T00:00:00.000Z,1,2,1,1,2,0.447,1283
2021-04-20T00:00:00.000Z,1,2,1,1,2,0.5,1255
2021-04-21T00:00:00.000Z,0,2,1,1,2,0.46,1274
2021-04-22T00:00:00.000Z,1,2,1,1,2,0.494,1272
2021-04-23T00:00:00.000Z,1,2,1,1,2,0.499,1277
2021-04-24T00:00:00.000Z,0,2,2,1,2,0.503,1241
2021-04-25T00:00:00.000Z,0,2,2,1,2,0.496,1265
2021-04-26T00:00:00.000Z,1,2,2,1,2,0.5,1265
2021-04-27T00:00:00.000Z,1,2,2,1,2,0.5,1274
2021-04-28T00:00:00.000Z,1,2,1,1,2,0.492,1266
2021-04-29T00:00:00.000Z,0,2,1,1,1,0.431,1288
2021-04-30T00:00:00.000Z,1,2,1,1,2,0.453,1289
2021-05-01T00:00:00.000Z,1,2,1,1,1,0.432,1250
2021-05-02T00:00:00.000Z,1,2,1,1,2,0.454,1282
2021-05-03T00:00:00.000Z,0,2,1,1,1,0.377,1254
2021-05-04T00:00:00.000Z,1,2,1,1,2,0.467,1280
