# Sensor Fernhill Road, Sandringham, Australia (Citizen Science project sensor.community/54869)
# https://aqicn.org/station/@189871/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2021-08-24T00:00:00.000Z,0,15,1,0,2,1.701,533
2021-08-25T00:00:00.000Z,0,12,2,1,4,1.95,524
2021-08-26T00:00:00.000Z,0,55,10,6,30,13.652,386
2021-08-27T00:00:00.000Z,6,83,26,15.5,54,23.796,277
2021-08-28T00:00:00.000Z,0,36,3,1,7,5.293,371
2021-08-29T00:00:00.000Z,0,88,5,2,16.5,22.723,369
2021-08-30T00:00:00.000Z,0,24,1,0,2,2.449,520
2021-08-31T00:00:00.000Z,0,78,2,1,5,6.333,532
2021-09-01T00:00:00.000Z,0,47,2,1,3,4.497,521
2021-09-02T00:00:00.000Z,0,43,7,2,8,4.252,521
2021-09-03T00:00:00.000Z,0,54,5,2,8,6.971,547
2021-09-04T00:00:00.000Z,0,78,1,0,3,6.894,545
2021-09-05T00:00:00.000Z,0,54,2,1,4,7.983,471
2021-09-06T00:00:00.000Z,0,20,2,1,4,3.636,469
2021-09-07T00:00:00.000Z,0,15,1,0,3,2.667,450
2021-09-08T00:00:00.000Z,0,36,2,1,3,1.828,570
2021-09-09T00:00:00.000Z,0,31,4,2,5,3.094,501
2021-09-10T00:00:00.000Z,0,76,2,1,4,4.749,570
2021-09-11T00:00:00.000Z,0,44,2,1,5,5.04,572
2021-09-12T00:00:00.000Z,0,46,3,1,10,7.806,566
2021-09-13T00:00:00.000Z,0,37,1,0,6,9.358,565
2021-09-14T00:00:00.000Z,0,75,3,2,5,5.117,574
2021-09-15T00:00:00.000Z,0,33,5,2,9,8.242,572
2021-09-16T00:00:00.000Z,1,43,16,8,22,9.482,567
2021-09-17T00:00:00.000Z,0,9,2,1,3,1.504,564
2021-09-18T00:00:00.000Z,0,33,2,1,4,6.153,571
2021-09-19T00:00:00.000Z,0,6,1,1,2,1.285,571
2021-09-20T00:00:00.000Z,0,22,1,1,2,2.085,568
2021-09-21T00:00:00.000Z,0,51,1,1,2,2.756,564
2021-09-22T00:00:00.000Z,0,50,7,2,21,11.578,572
2021-09-23T00:00:00.000Z,0,157,3,1,5,11.339,572
2021-09-24T00:00:00.000Z,0,16,2,1,3,1.872,564
2021-09-25T00:00:00.000Z,0,54,3,1,15,10.527,570
2021-09-26T00:00:00.000Z,0,23,6,1,12,6.112,569
2021-09-27T00:00:00.000Z,0,129,5,2,12,14.407,555
2021-09-28T00:00:00.000Z,1,78,8,4,14,7.782,365
2021-09-29T00:00:00.000Z,0,48,7,4,12,9.096,573
2021-09-30T00:00:00.000Z,1,41,9,5,15,7.232,572
2021-10-01T00:00:00.000Z,0,51,7,4,12,7.326,569
2021-10-02T00:00:00.000Z,0,26,5,3,7,3.867,568
2021-10-03T00:00:00.000Z,0,19,3,1,6,3.082,570
2021-10-04T00:00:00.000Z,0,30,1,0,4,4.103,570
2021-10-05T00:00:00.000Z,0,12,4,3,5,1.879,572
2021-10-06T00:00:00.000Z,0,87,1,1,2,9.925,572
2021-10-07T00:00:00.000Z,0,32,5,1,8,5.131,573
2021-10-08T00:00:00.000Z,0,75,1,1,3,5.521,570
2021-10-09T00:00:00.000Z,0,109,2,1,3,8.278,572
2021-10-10T00:00:00.000Z,0,60,0,0,1,6.197,571
2021-10-11T00:00:00.000Z,0,57,1,0,3,7.96,571
2021-10-12T00:00:00.000Z,0,18,2,1,5,3.486,572
2021-10-13T00:00:00.000Z,0,58,1,0,2,4.705,568
2021-10-14T00:00:00.000Z,0,28,2,0,3,2.638,571
2021-10-15T00:00:00.000Z,0,51,3,1,5,4.049,571
2021-10-16T00:00:00.000Z,0,7,1,0,1,1.155,570
2021-10-17T00:00:00.000Z,0,19,3,1,6,3.354,572
2021-10-18T00:00:00.000Z,0,11,0,0,1,1.901,561
2021-10-19T00:00:00.000Z,0,16,2,1,4,2.063,574
2021-10-20T00:00:00.000Z,0,230,3,2,5,13.105,552
2021-10-21T00:00:00.000Z,0,29,2,1,3,3.685,570
2021-10-22T00:00:00.000Z,0,89,3,2,6,7.095,573
2021-10-23T00:00:00.000Z,0,75,2,1,3,7.316,571
2021-10-24T00:00:00.000Z,0,66,1,1,2,9.387,572
2021-10-25T00:00:00.000Z,0,11,1,0,3,2.658,573
2021-10-26T00:00:00.000Z,0,19,5,3,10,4.449,549
2021-10-27T00:00:00.000Z,0,146,1,1,3,9.149,569
2021-10-28T00:00:00.000Z,0,54,3,2,8,5.304,453
2021-10-29T00:00:00.000Z,0,18,1,0,2,2.033,572
2021-10-30T00:00:00.000Z,0,35,1,0,3,3.001,573
2021-10-31T00:00:00.000Z,0,29,3,1,7,4.47,567
2021-11-01T00:00:00.000Z,1,75,9,6,12,6.715,573
2021-11-02T00:00:00.000Z,0,112,3,2,3,8.055,553
2021-11-03T00:00:00.000Z,0,16,3,2,6,3.538,512
2021-11-04T00:00:00.000Z,0,10,3,2,4,2.086,570
2021-11-05T00:00:00.000Z,0,343,12,5,17,18.209,571
2021-11-06T00:00:00.000Z,0,187,4,2,6,11.173,566
2021-11-07T00:00:00.000Z,0,33,2,1,3,3.643,569
2021-11-08T00:00:00.000Z,0,72,1,0,5,5.689,473
2021-11-09T00:00:00.000Z,0,12,1,0,2,1.362,561
2021-11-10T00:00:00.000Z,0,17,1,0,1,1.884,555
2021-11-11T00:00:00.000Z,0,4,1,0,2,1.037,555
2021-11-12T00:00:00.000Z,0,5,1,0,2,1.059,531
2021-11-13T00:00:00.000Z,0,6,1,0,1,0.967,562
2021-11-14T00:00:00.000Z,0,8,1,1,2,1.35,543
2021-11-15T00:00:00.000Z,0,7,1,0,2,1.124,549
2021-11-16T00:00:00.000Z,0,6,1,0,2,1.363,556
2021-11-17T00:00:00.000Z,0,15,3,2,5,3.159,424
2021-11-18T00:00:00.000Z,0,48,1,0,2,3.768,535
2021-11-19T00:00:00.000Z,0,34,1,0,1,1.838,528
2021-11-20T00:00:00.000Z,0,19,0,0,0,1.096,542
2021-11-21T00:00:00.000Z,0,39,3,1,5,3.205,567
2021-11-22T00:00:00.000Z,1,19,7,5,11,3.805,561
2021-11-23T00:00:00.000Z,0,41,3,2,4,4.614,556
2021-11-24T00:00:00.000Z,0,49,6,4,8,4.172,563
2021-11-25T00:00:00.000Z,0,14,4,2,6,2.836,561
2021-11-26T00:00:00.000Z,0,26,2,1,3,1.952,568
2021-11-27T00:00:00.000Z,0,54,2,1,3,4.562,558
2021-11-28T00:00:00.000Z,0,183,3,1,8,27.009,558
2021-11-29T00:00:00.000Z,1,51,6,4,11,5.06,566
2021-11-30T00:00:00.000Z,0,51,4,2,6,4.515,556
2021-12-01T00:00:00.000Z,0,56,4,2,5,4.333,545
2021-12-02T00:00:00.000Z,0,76,3,1,10,8.345,545
2021-12-03T00:00:00.000Z,0,24,2,1,2,1.832,240
2021-12-04T00:00:00.000Z,0,96,1,1,2,6.353,544
2021-12-05T00:00:00.000Z,0,26,3,2,4,2.432,561
2021-12-06T00:00:00.000Z,0,12,2,2,3,1.698,561
2021-12-07T00:00:00.000Z,0,9,0,0,1,1.031,557
2021-12-08T00:00:00.000Z,0,17,1,0,1,1.193,550
2021-12-09T00:00:00.000Z,0,5,1,1,2,0.895,559
2021-12-10T00:00:00.000Z,0,28,1,1,2,2.107,549
2021-12-11T00:00:00.000Z,0,97,2,1,4,8.715,558
2021-12-12T00:00:00.000Z,0,76,3,2,5,7.497,537
2021-12-13T00:00:00.000Z,0,34,2,1,4,3.789,439
2021-12-14T00:00:00.000Z,0,39,3.5,2,5,3.64,544
2021-12-15T00:00:00.000Z,0,8,1,1,2,1.109,557
2021-12-16T00:00:00.000Z,0,23,2,1,4,3.029,564
2021-12-17T00:00:00.000Z,0,133,3,2,5,13.877,561
2021-12-18T00:00:00.000Z,0,150,8,6,10,17.213,543
2021-12-19T00:00:00.000Z,0,10,2,1,3,1.503,554
2021-12-20T00:00:00.000Z,0,89,4,2,7,5.89,529
2021-12-21T00:00:00.000Z,0,40,1,0,2,2.581,552
2021-12-22T00:00:00.000Z,0,7,2,1,3,1.485,552
2021-12-23T00:00:00.000Z,0,11,2,2,4,1.737,526
2021-12-24T00:00:00.000Z,0,25,4,3,5,2.475,475
2021-12-25T00:00:00.000Z,0,25,1,0,2,1.689,539
2021-12-26T00:00:00.000Z,0,14,2,1,2,1.348,562
2021-12-27T00:00:00.000Z,0,27,2,1,3,2.688,561
2021-12-28T00:00:00.000Z,0,24,2,1,3,1.991,565
2021-12-29T00:00:00.000Z,0,41,2,1,7,4.702,561
2021-12-30T00:00:00.000Z,0,64,6,4,10,5.687,559
2021-12-31T00:00:00.000Z,0,61,3,2,7,5.538,563
2022-01-01T00:00:00.000Z,0,54,4,3,6,7.219,567
2022-01-02T00:00:00.000Z,0,103,3,2,5,11.108,563
2022-01-03T00:00:00.000Z,0,17,4,1,7,3.625,563
2022-01-04T00:00:00.000Z,0,35,6,4,11,5.945,531
2022-01-05T00:00:00.000Z,0,223,2,1,3,20.559,568
2022-01-06T00:00:00.000Z,0,127,3,2,6,11.378,570
2022-01-07T00:00:00.000Z,0,140,4,2,6,9.004,571
2022-01-08T00:00:00.000Z,0,11,3,2,4,1.395,537
2022-01-09T00:00:00.000Z,1,31,6,4,15,7.102,540
2022-01-10T00:00:00.000Z,5,66,16,13,24,10.965,531
2022-01-11T00:00:00.000Z,1,119,7,5,10,15.607,556
2022-01-12T00:00:00.000Z,0,120,1,1,2,7.251,568
2022-01-13T00:00:00.000Z,1,85,5,4,6,7.237,566
2022-01-14T00:00:00.000Z,1,110,4,3,5.5,10.386,545
2022-01-15T00:00:00.000Z,0,57,2,1,3,4.513,565
2022-01-16T00:00:00.000Z,0,51,4,3,5,3.804,566
2022-01-17T00:00:00.000Z,0,59,2,2,4,5.016,568
2022-01-18T00:00:00.000Z,0,12,1.5,0,3,2.171,570
2022-01-19T00:00:00.000Z,0,44,1,1,2,2.83,561
2022-01-20T00:00:00.000Z,0,68,2,1,4,4.143,569
2022-01-21T00:00:00.000Z,0,59,3,2,4,3.3,541
2022-01-22T00:00:00.000Z,0,36,3,2,4,2.476,569
2022-01-23T00:00:00.000Z,0,127,4,3,6,12.728,565
2022-01-24T00:00:00.000Z,0,69,5,4,9,7.772,569
2022-01-25T00:00:00.000Z,4,194,10,9,13,14.577,560
2022-01-26T00:00:00.000Z,0,167,9,6,13,17.194,529
2022-01-27T00:00:00.000Z,2,134,9,5,13,11.182,569
2022-01-28T00:00:00.000Z,0,135,3,2,4,8.013,570
2022-01-29T00:00:00.000Z,0,71,2,1,4,6.516,568
2022-01-30T00:00:00.000Z,1,96,6,3,11,12.025,570
2022-01-31T00:00:00.000Z,1,123,13,9,17,9.809,569
2022-02-01T00:00:00.000Z,0,12,1,1,2,1.633,537
2022-02-02T00:00:00.000Z,0,6,0,0,1,0.837,567
2022-02-03T00:00:00.000Z,0,8,1,1,2,1.174,567
2022-02-04T00:00:00.000Z,0,55,1,0,2,3.687,572
2022-02-05T00:00:00.000Z,0,117,1,1,2,7.769,572
2022-02-06T00:00:00.000Z,0,72,2,1,3,5.402,571
2022-02-07T00:00:00.000Z,0,125,2,1,3,5.949,571
2022-02-08T00:00:00.000Z,0,53,1,1,2,3.964,574
2022-02-09T00:00:00.000Z,0,52,2,2,3,3.077,572
2022-02-10T00:00:00.000Z,0,46,1,1,2,3.003,573
2022-02-11T00:00:00.000Z,0,60,3,1,5,5.439,549
2022-02-12T00:00:00.000Z,0,53,3,2,4,5.288,559
