# Sensor Boronia_VIC_Australia (AirNet - aiqcn.org - waqi.info/100162)
# https://aqicn.org/station/@416350/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2024-05-29T00:00:00.000Z,1,17,5,4,7,2.498,1385
2024-05-30T00:00:00.000Z,0,11,1,0,3,2.256,1386
2024-05-31T00:00:00.000Z,0,17,0,0,1,1.394,1385
2024-06-01T00:00:00.000Z,0,24,1,0,2,1.707,1416
2024-06-02T00:00:00.000Z,0,16,1,0,4,2.778,1388
2024-06-03T00:00:00.000Z,0,59,0,0,1,3.68,1344
2024-06-04T00:00:00.000Z,0,164,4,2,6,10.789,1423
2024-06-05T00:00:00.000Z,0,33,2,1,5,4.147,1426
2024-06-06T00:00:00.000Z,0,23,0,0,1,1.137,1428
2024-06-07T00:00:00.000Z,0,48,2,1,3.5,7.603,1436
2024-06-08T00:00:00.000Z,0,36,6,2,9,4.833,1422
2024-06-09T00:00:00.000Z,0,26,2,1,4,3.45,1379
2024-06-10T00:00:00.000Z,0,77,1,0,2,7.917,1372
2024-06-11T00:00:00.000Z,0,189,0,0,1,14.104,1424
2024-06-12T00:00:00.000Z,0,44,0,0,2,5.515,1397
2024-06-13T00:00:00.000Z,0,24,4,3,6,2.609,1415
2024-06-14T00:00:00.000Z,0,92,9,3,17,12.892,1410
2024-06-15T00:00:00.000Z,0,35,2,0,3,3.568,1237
2024-06-16T00:00:00.000Z,0,33,3,1,4,3.35,1409
2024-06-17T00:00:00.000Z,0,71,2,0,7,7.708,1390
2024-06-18T00:00:00.000Z,0,107,8,3,13,7.172,1408
2024-06-19T00:00:00.000Z,0,26,3,2,5,3.291,1394
2024-06-20T00:00:00.000Z,0,36,4,2,6,3.882,1417
2024-06-21T00:00:00.000Z,0,40,7,4,12,5.359,1366
2024-06-22T00:00:00.000Z,0,65,3,1,6,6.782,1434
2024-06-23T00:00:00.000Z,0,13,3,2,4,2.135,1430
2024-06-24T00:00:00.000Z,0,124,1,1,2,5.399,1429
2024-06-25T00:00:00.000Z,0,19,0,0,1,1.21,1415
2024-06-26T00:00:00.000Z,0,340,0,0,2,13.165,1416
2024-06-27T00:00:00.000Z,0,275,0,0,1,13.413,1407
2024-06-28T00:00:00.000Z,0,30,0,0,0,1.269,1414
2024-06-29T00:00:00.000Z,0,21,1,0,4,3.239,1371
2024-06-30T00:00:00.000Z,0,52,5,1,8,5.141,1388
2024-07-01T00:00:00.000Z,0,46,1,0,7,6.773,1407
2024-07-02T00:00:00.000Z,0,43,4,1,7,5.902,1426
2024-07-03T00:00:00.000Z,0,57,10,5,16,9.867,1426
2024-07-04T00:00:00.000Z,0,45,9,5,14,8.019,1433
2024-07-05T00:00:00.000Z,1,45,4,3,5,7.725,1429
2024-07-06T00:00:00.000Z,1,92,11,5,17,12.165,1422
2024-07-07T00:00:00.000Z,0,45,2,0,9,6.419,1428
2024-07-08T00:00:00.000Z,0,9,2,1,3,1.327,1419
2024-07-09T00:00:00.000Z,0,15,1,0,1,1.447,1430
2024-07-10T00:00:00.000Z,0,11,0,0,1,1.168,1425
2024-07-11T00:00:00.000Z,0,12,0,0,1,1.073,1423
2024-07-12T00:00:00.000Z,0,19,2,0,4,3.188,1430
2024-07-13T00:00:00.000Z,0,35,1,0,3,3.087,1428
2024-07-14T00:00:00.000Z,0,8,0,0,1,1.201,1434
2024-07-15T00:00:00.000Z,0,1,0,0,0,0.197,566
2024-08-22T00:00:00.000Z,0,116,0,0,0,6.462,978
2024-08-23T00:00:00.000Z,0,69,0,0,1,4.032,1426
2024-08-24T00:00:00.000Z,0,4,0,0,1,0.602,1434
2024-08-25T00:00:00.000Z,0,4,0,0,0,0.582,1431
2024-08-26T00:00:00.000Z,0,5,0,0,0,0.385,1427
2024-08-27T00:00:00.000Z,0,1,0,0,0,0.184,1432
2024-08-28T00:00:00.000Z,0,281,1,0,6,18.758,1419
2024-08-29T00:00:00.000Z,0,79,1,0,1,5.06,1419
2024-08-30T00:00:00.000Z,0,169,0,0,0,6.586,1430
2024-08-31T00:00:00.000Z,0,2,0,0,0,0.332,1425
2024-09-01T00:00:00.000Z,0,3,0,0,1,0.535,1423
2024-09-02T00:00:00.000Z,0,176,0,0,1,7.522,1423
2024-09-03T00:00:00.000Z,0,81,0,0,1,4.531,1425
2024-09-04T00:00:00.000Z,0,5,0,0,1,0.654,1429
2024-09-05T00:00:00.000Z,0,7,2,1,3,1.432,1426
2024-09-06T00:00:00.000Z,0,14,0,0,1,0.949,1428
2024-09-07T00:00:00.000Z,0,8,0,0,0,0.951,1273
2024-09-08T00:00:00.000Z,0,11,0,0,0,0.726,1424
2024-09-09T00:00:00.000Z,0,36,0,0,1,2.013,1010
2024-09-10T00:00:00.000Z,0,7,0,0,1,0.749,1363
2024-09-11T00:00:00.000Z,0,83,0,0,0,3.951,1408
