datetime_local,datetime_AEST,location_id,location_name,BSP,CO,DBT,NO2,O3,PM10,PM25,Sigma60,SO2,SWD,SWS,VWD,VWS,risk_label,risk_label_future,BSP_lag1,BSP_lag2,BSP_lag3,BSP_lag6,CO_lag1,CO_lag2,CO_lag3,CO_lag6,DBT_lag1,DBT_lag2,DBT_lag3,DBT_lag6,NO2_lag1,NO2_lag2,NO2_lag3,NO2_lag6,O3_lag1,O3_lag2,O3_lag3,O3_lag6,PM10_lag1,PM10_lag2,PM10_lag3,PM10_lag6,PM25_lag1,PM25_lag2,PM25_lag3,PM25_lag6,Sigma60_lag1,Sigma60_lag2,Sigma60_lag3,Sigma60_lag6,SO2_lag1,SO2_lag2,SO2_lag3,SO2_lag6,SWD_lag1,SWD_lag2,SWD_lag3,SWD_lag6,SWS_lag1,SWS_lag2,SWS_lag3,SWS_lag6,VWD_lag1,VWD_lag2,VWD_lag3,VWD_lag6,VWS_lag1,VWS_lag2,VWS_lag3,VWS_lag6
2024-01-03 12:00:00,2024-01-03 11:00:00,10001,Alphington,15.19,0.223,22.825,10.565,17.22,5.281,3.932,37.406,-0.217,148.297,1.66,148.713,1.429,0,1,21.386,21.056,24.662,44.903,0.246,0.229,0.231,0.183,21.784,20.818,19.595,18.462,9.964,9.66,7.71,7.725,7.975,6.851,3.408,2.16,13.419,8.212,16.493,12.324,11.897,3.895,4.409,10.453,52.388,44.585,53.937,53.917,-0.37,-0.277,-0.193,-0.185,118.204,86.891,97.673,108.431,0.743,0.434,0.444,0.235,133.101,55.558,47.503,86.623,0.526,0.341,0.308,0.163
2024-01-03 13:00:00,2024-01-03 12:00:00,10001,Alphington,13.078,0.189,24.191,4.8,24.394,6.671,6.685,47.424,-0.426,122.044,1.314,124.185,1.063,0,0,15.19,21.386,21.056,30.466,0.223,0.246,0.229,0.185,22.825,21.784,20.818,18.787,10.565,9.964,9.66,6.602,17.22,7.975,6.851,4.015,5.281,13.419,8.212,15.261,3.932,11.897,3.895,8.828,37.406,52.388,44.585,42.369,-0.217,-0.37,-0.277,-0.193,148.297,118.204,86.891,94.142,1.66,0.743,0.434,0.365,148.713,133.101,55.558,61.662,1.429,0.526,0.341,0.279
2024-01-03 14:00:00,2024-01-03 13:00:00,10001,Alphington,16.446,0.194,27.209,3.311,30.974,10.333,-0.346,78.404,-0.368,155.376,0.978,163.123,0.458,1,0,13.078,15.19,21.386,22.868,0.189,0.223,0.246,0.2,24.191,22.825,21.784,18.937,4.8,10.565,9.964,7.569,24.394,17.22,7.975,3.44,6.671,5.281,13.419,12.718,6.685,3.932,11.897,8.466,47.424,37.406,52.388,76.518,-0.426,-0.217,-0.37,-0.065,122.044,148.297,118.204,151.784,1.314,1.66,0.743,0.524,124.185,148.713,133.101,20.305,1.063,1.429,0.526,0.197
2024-01-03 15:00:00,2024-01-03 14:00:00,10001,Alphington,19.45,0.215,28.711,4.606,36.299,14.11,8.401,34.266,-0.5,202.958,1.776,208.855,1.564,1,0,16.446,13.078,15.19,24.662,0.194,0.189,0.223,0.231,27.209,24.191,22.825,19.595,3.311,4.8,10.565,7.71,30.974,24.394,17.22,3.408,10.333,6.671,5.281,16.493,-0.346,6.685,3.932,4.409,78.404,47.424,37.406,53.937,-0.368,-0.426,-0.217,-0.193,155.376,122.044,148.297,97.673,0.978,1.314,1.66,0.444,163.123,124.185,148.713,47.503,0.458,1.063,1.429,0.308
2024-01-03 16:00:00,2024-01-03 15:00:00,10001,Alphington,20.035,0.217,29.245,4.32,42.188,11.89,11.054,30.55,-0.505,204.943,2.335,209.849,2.097,1,0,19.45,16.446,13.078,21.056,0.215,0.194,0.189,0.229,28.711,27.209,24.191,20.818,4.606,3.311,4.8,9.66,36.299,30.974,24.394,6.851,14.11,10.333,6.671,8.212,8.401,-0.346,6.685,3.895,34.266,78.404,47.424,44.585,-0.5,-0.368,-0.426,-0.277,202.958,155.376,122.044,86.891,1.776,0.978,1.314,0.434,208.855,163.123,124.185,55.558,1.564,0.458,1.063,0.341
2024-01-03 17:00:00,2024-01-03 16:00:00,10001,Alphington,23.475,0.213,26.197,5.23,39.039,12.021,10.264,25.163,-0.584,205.87,2.48,207.993,2.291,1,0,20.035,19.45,16.446,21.386,0.217,0.215,0.194,0.246,29.245,28.711,27.209,21.784,4.32,4.606,3.311,9.964,42.188,36.299,30.974,7.975,11.89,14.11,10.333,13.419,11.054,8.401,-0.346,11.897,30.55,34.266,78.404,52.388,-0.505,-0.5,-0.368,-0.37,204.943,202.958,155.376,118.204,2.335,1.776,0.978,0.743,209.849,208.855,163.123,133.101,2.097,1.564,0.458,0.526
2024-01-03 18:00:00,2024-01-03 17:00:00,10001,Alphington,30.599,0.218,25.29,5.699,35.995,16.535,8.072,24.71,-0.419,201.953,1.975,203.254,1.831,1,0,23.475,20.035,19.45,15.19,0.213,0.217,0.215,0.223,26.197,29.245,28.711,22.825,5.23,4.32,4.606,10.565,39.039,42.188,36.299,17.22,12.021,11.89,14.11,5.281,10.264,11.054,8.401,3.932,25.163,30.55,34.266,37.406,-0.584,-0.505,-0.5,-0.217,205.87,204.943,202.958,148.297,2.48,2.335,1.776,1.66,207.993,209.849,208.855,148.713,2.291,2.097,1.564,1.429
2024-01-03 19:00:00,2024-01-03 18:00:00,10001,Alphington,32.932,0.204,23.705,8.005,28.626,17.664,5.101,24.108,-0.269,215.665,2.29,216.184,2.131,0,0,30.599,23.475,20.035,13.078,0.218,0.213,0.217,0.189,25.29,26.197,29.245,24.191,5.699,5.23,4.32,4.8,35.995,39.039,42.188,24.394,16.535,12.021,11.89,6.671,8.072,10.264,11.054,6.685,24.71,25.163,30.55,47.424,-0.419,-0.584,-0.505,-0.426,201.953,205.87,204.943,122.044,1.975,2.48,2.335,1.314,203.254,207.993,209.849,124.185,1.831,2.291,2.097,1.063
2024-01-03 20:00:00,2024-01-03 19:00:00,10001,Alphington,31.176,0.19,22.455,9.658,21.058,22.596,10.685,23.164,-0.3,231.005,1.986,231.091,1.855,0,0,32.932,30.599,23.475,16.446,0.204,0.218,0.213,0.194,23.705,25.29,26.197,27.209,8.005,5.699,5.23,3.311,28.626,35.995,39.039,30.974,17.664,16.535,12.021,10.333,5.101,8.072,10.264,-0.346,24.108,24.71,25.163,78.404,-0.269,-0.419,-0.584,-0.368,215.665,201.953,205.87,155.376,2.29,1.975,2.48,0.978,216.184,203.254,207.993,163.123,2.131,1.831,2.291,0.458
2024-01-03 21:00:00,2024-01-03 20:00:00,10001,Alphington,27.713,0.17,21.624,7.822,18.16,14.078,12.167,23.467,-0.306,212.023,1.814,213.839,1.688,0,0,31.176,32.932,30.599,19.45,0.19,0.204,0.218,0.215,22.455,23.705,25.29,28.711,9.658,8.005,5.699,4.606,21.058,28.626,35.995,36.299,22.596,17.664,16.535,14.11,10.685,5.101,8.072,8.401,23.164,24.108,24.71,34.266,-0.3,-0.269,-0.419,-0.5,231.005,215.665,201.953,202.958,1.986,2.29,1.975,1.776,231.091,216.184,203.254,208.855,1.855,2.131,1.831,1.564
2024-01-03 22:00:00,2024-01-03 21:00:00,10001,Alphington,16.292,0.154,21.075,3.553,16.546,10.052,3.484,27.823,-0.342,205.357,1.896,207.511,1.716,0,0,27.713,31.176,32.932,20.035,0.17,0.19,0.204,0.217,21.624,22.455,23.705,29.245,7.822,9.658,8.005,4.32,18.16,21.058,28.626,42.188,14.078,22.596,17.664,11.89,12.167,10.685,5.101,11.054,23.467,23.164,24.108,30.55,-0.306,-0.3,-0.269,-0.505,212.023,231.005,215.665,204.943,1.814,1.986,2.29,2.335,213.839,231.091,216.184,209.849,1.688,1.855,2.131,2.097
2024-01-03 23:00:00,2024-01-03 22:00:00,10001,Alphington,9.98,0.132,20.088,1.801,12.752,4.478,4.263,23.218,-0.289,197.888,1.982,199.25,1.851,0,0,16.292,27.713,31.176,23.475,0.154,0.17,0.19,0.213,21.075,21.624,22.455,26.197,3.553,7.822,9.658,5.23,16.546,18.16,21.058,39.039,10.052,14.078,22.596,12.021,3.484,12.167,10.685,10.264,27.823,23.467,23.164,25.163,-0.342,-0.306,-0.3,-0.584,205.357,212.023,231.005,205.87,1.896,1.814,1.986,2.48,207.511,213.839,231.091,207.993,1.716,1.688,1.855,2.291
2024-01-04 00:00:00,2024-01-03 23:00:00,10001,Alphington,9.406,0.1,19.836,1.442,12.274,4.559,1.058,22.228,-0.191,191.874,1.608,194.797,1.519,0,0,9.98,16.292,27.713,30.599,0.132,0.154,0.17,0.218,20.088,21.075,21.624,25.29,1.801,3.553,7.822,5.699,12.752,16.546,18.16,35.995,4.478,10.052,14.078,16.535,4.263,3.484,12.167,8.072,23.218,27.823,23.467,24.71,-0.289,-0.342,-0.306,-0.419,197.888,205.357,212.023,201.953,1.982,1.896,1.814,1.975,199.25,207.511,213.839,203.254,1.851,1.716,1.688,1.831
2024-01-04 01:00:00,2024-01-04 00:00:00,10001,Alphington,,,19.769,,,12.877,-0.077,24.391,,210.825,2.099,212.362,1.941,0,1,9.406,9.98,16.292,32.932,0.1,0.132,0.154,0.204,19.836,20.088,21.075,23.705,1.442,1.801,3.553,8.005,12.274,12.752,16.546,28.626,4.559,4.478,10.052,17.664,1.058,4.263,3.484,5.101,22.228,23.218,27.823,24.108,-0.191,-0.289,-0.342,-0.269,191.874,197.888,205.357,215.665,1.608,1.982,1.896,2.29,194.797,199.25,207.511,216.184,1.519,1.851,1.716,2.131
2024-01-04 05:00:00,2024-01-04 04:00:00,10001,Alphington,41.368,0.084,18.328,2.522,10.677,30.231,8.119,25.114,-0.086,198.002,1.873,200.361,1.739,0,0,42.027,40.577,38.611,9.98,0.083,0.082,0.083,0.132,18.429,18.574,18.924,20.088,1.365,1.769,2.717,1.801,11.973,11.351,10.142,12.752,27.876,24.369,24.272,4.478,8.902,7.088,8.408,4.263,25.788,21.283,21.171,23.218,-0.062,-0.028,-0.168,-0.289,193.894,196.657,197.734,197.888,2.17,2.094,2.541,1.982,196.935,198.195,198.175,199.25,2.01,1.977,2.4,1.851
2024-01-04 06:00:00,2024-01-04 05:00:00,10001,Alphington,40.343,0.086,18.235,4.278,10.132,30.51,9.95,23.545,0.093,200.177,2.098,200.942,1.955,0,0,41.368,42.027,40.577,9.406,0.084,0.083,0.082,0.1,18.328,18.429,18.574,19.836,2.522,1.365,1.769,1.442,10.677,11.973,11.351,12.274,30.231,27.876,24.369,4.559,8.119,8.902,7.088,1.058,25.114,25.788,21.283,22.228,-0.086,-0.062,-0.028,-0.191,198.002,193.894,196.657,191.874,1.873,2.17,2.094,1.608,200.361,196.935,198.195,194.797,1.739,2.01,1.977,1.519
2024-01-04 08:00:00,2024-01-04 07:00:00,10001,Alphington,36.245,0.095,18.626,2.8,11.312,31.809,4.186,21.975,-0.177,197.51,2.17,197.973,2.049,1,0,38.656,40.343,41.368,38.611,0.096,0.086,0.084,0.083,18.377,18.235,18.328,18.924,3.142,4.278,2.522,2.717,11.31,10.132,10.677,10.142,32.452,30.51,30.231,24.272,5.555,9.95,8.119,8.408,25.757,23.545,25.114,21.171,-0.141,0.093,-0.086,-0.168,203.236,200.177,198.002,197.734,1.955,2.098,1.873,2.541,205.037,200.942,200.361,198.175,1.798,1.955,1.739,2.4
2024-01-04 09:00:00,2024-01-04 08:00:00,10001,Alphington,31.693,0.103,19.213,2.462,12.363,24.894,5.505,26.866,-0.034,204.583,1.967,205.656,1.79,0,0,36.245,38.656,40.343,40.577,0.095,0.096,0.086,0.082,18.626,18.377,18.235,18.574,2.8,3.142,4.278,1.769,11.312,11.31,10.132,11.351,31.809,32.452,30.51,24.369,4.186,5.555,9.95,7.088,21.975,25.757,23.545,21.283,-0.177,-0.141,0.093,-0.028,197.51,203.236,200.177,196.657,2.17,1.955,2.098,2.094,197.973,205.037,200.942,198.195,2.049,1.798,1.955,1.977
2024-01-04 10:00:00,2024-01-04 09:00:00,10001,Alphington,33.236,0.103,19.299,2.125,12.812,28.213,7.515,28.192,0.166,198.317,2.169,200.679,1.97,0,0,31.693,36.245,38.656,42.027,0.103,0.095,0.096,0.083,19.213,18.626,18.377,18.429,2.462,2.8,3.142,1.365,12.363,11.312,11.31,11.973,24.894,31.809,32.452,27.876,5.505,4.186,5.555,8.902,26.866,21.975,25.757,25.788,-0.034,-0.177,-0.141,-0.062,204.583,197.51,203.236,193.894,1.967,2.17,1.955,2.17,205.656,197.973,205.037,196.935,1.79,2.049,1.798,2.01
2024-01-04 11:00:00,2024-01-04 10:00:00,10001,Alphington,31.802,0.099,19.491,2.056,13.092,28.016,7.886,28.825,0.135,210.236,2.057,211.766,1.86,0,0,33.236,31.693,36.245,41.368,0.103,0.103,0.095,0.084,19.299,19.213,18.626,18.328,2.125,2.462,2.8,2.522,12.812,12.363,11.312,10.677,28.213,24.894,31.809,30.231,7.515,5.505,4.186,8.119,28.192,26.866,21.975,25.114,0.166,-0.034,-0.177,-0.086,198.317,204.583,197.51,198.002,2.169,1.967,2.17,1.873,200.679,205.656,197.973,200.361,1.97,1.79,2.049,1.739
2024-01-04 12:00:00,2024-01-04 11:00:00,10001,Alphington,30.049,0.099,20.334,2.001,14.114,26.734,8.541,27.247,-0.038,214.679,2.501,214.591,2.281,0,0,31.802,33.236,31.693,40.343,0.099,0.103,0.103,0.086,19.491,19.299,19.213,18.235,2.056,2.125,2.462,4.278,13.092,12.812,12.363,10.132,28.016,28.213,24.894,30.51,7.886,7.515,5.505,9.95,28.825,28.192,26.866,23.545,0.135,0.166,-0.034,0.093,210.236,198.317,204.583,200.177,2.057,2.169,1.967,2.098,211.766,200.679,205.656,200.942,1.86,1.97,1.79,1.955
2024-01-04 13:00:00,2024-01-04 12:00:00,10001,Alphington,29.676,0.103,21.949,1.866,16.021,23.264,8.298,27.971,0.159,200.674,2.615,202.759,2.39,0,1,30.049,31.802,33.236,38.656,0.099,0.099,0.103,0.096,20.334,19.491,19.299,18.377,2.001,2.056,2.125,3.142,14.114,13.092,12.812,11.31,26.734,28.016,28.213,32.452,8.541,7.886,7.515,5.555,27.247,28.825,28.192,25.757,-0.038,0.135,0.166,-0.141,214.679,210.236,198.317,203.236,2.501,2.057,2.169,1.955,214.591,211.766,200.679,205.037,2.281,1.86,1.97,1.798
2024-01-04 14:00:00,2024-01-04 13:00:00,10001,Alphington,28.631,0.108,22.426,2.061,18.988,25.375,11.032,31.391,0.154,223.512,2.623,223.793,2.352,0,0,29.676,30.049,31.802,36.245,0.103,0.099,0.099,0.095,21.949,20.334,19.491,18.626,1.866,2.001,2.056,2.8,16.021,14.114,13.092,11.312,23.264,26.734,28.016,31.809,8.298,8.541,7.886,4.186,27.971,27.247,28.825,21.975,0.159,-0.038,0.135,-0.177,200.674,214.679,210.236,197.51,2.615,2.501,2.057,2.17,202.759,214.591,211.766,197.973,2.39,2.281,1.86,2.049
2024-01-04 15:00:00,2024-01-04 14:00:00,10001,Alphington,27.221,0.109,22.907,1.965,20.669,23.378,6.408,28.895,0.3,215.678,2.693,216.098,2.432,0,0,28.631,29.676,30.049,31.693,0.108,0.103,0.099,0.103,22.426,21.949,20.334,19.213,2.061,1.866,2.001,2.462,18.988,16.021,14.114,12.363,25.375,23.264,26.734,24.894,11.032,8.298,8.541,5.505,31.391,27.971,27.247,26.866,0.154,0.159,-0.038,-0.034,223.512,200.674,214.679,204.583,2.623,2.615,2.501,1.967,223.793,202.759,214.591,205.656,2.352,2.39,2.281,1.79
2024-01-04 16:00:00,2024-01-04 15:00:00,10001,Alphington,22.517,0.113,23.086,1.916,20.398,16.991,9.427,26.272,0.199,220.56,2.905,220.663,2.669,0,0,27.221,28.631,29.676,33.236,0.109,0.108,0.103,0.103,22.907,22.426,21.949,19.299,1.965,2.061,1.866,2.125,20.669,18.988,16.021,12.812,23.378,25.375,23.264,28.213,6.408,11.032,8.298,7.515,28.895,31.391,27.971,28.192,0.3,0.154,0.159,0.166,215.678,223.512,200.674,198.317,2.693,2.623,2.615,2.169,216.098,223.793,202.759,200.679,2.432,2.352,2.39,1.97
2024-01-04 17:00:00,2024-01-04 16:00:00,10001,Alphington,20.198,0.111,23.273,1.886,18.768,18.827,8.478,25.893,0.306,223.314,3.003,222.345,2.757,0,0,22.517,27.221,28.631,31.802,0.113,0.109,0.108,0.099,23.086,22.907,22.426,19.491,1.916,1.965,2.061,2.056,20.398,20.669,18.988,13.092,16.991,23.378,25.375,28.016,9.427,6.408,11.032,7.886,26.272,28.895,31.391,28.825,0.199,0.3,0.154,0.135,220.56,215.678,223.512,210.236,2.905,2.693,2.623,2.057,220.663,216.098,223.793,211.766,2.669,2.432,2.352,1.86
2024-01-04 18:00:00,2024-01-04 17:00:00,10001,Alphington,22.814,0.111,21.621,2.23,15.282,25.74,6.407,23.991,0.362,218.83,3.2,218.407,2.982,0,0,20.198,22.517,27.221,30.049,0.111,0.113,0.109,0.099,23.273,23.086,22.907,20.334,1.886,1.916,1.965,2.001,18.768,20.398,20.669,14.114,18.827,16.991,23.378,26.734,8.478,9.427,6.408,8.541,25.893,26.272,28.895,27.247,0.306,0.199,0.3,-0.038,223.314,220.56,215.678,214.679,3.003,2.905,2.693,2.501,222.345,220.663,216.098,214.591,2.757,2.669,2.432,2.281
2024-01-04 19:00:00,2024-01-04 18:00:00,10001,Alphington,33.796,0.122,21.085,3.652,13.541,32.687,3.935,22.278,0.175,223.872,2.594,223.157,2.43,1,0,22.814,20.198,22.517,29.676,0.111,0.111,0.113,0.103,21.621,23.273,23.086,21.949,2.23,1.886,1.916,1.866,15.282,18.768,20.398,16.021,25.74,18.827,16.991,23.264,6.407,8.478,9.427,8.298,23.991,25.893,26.272,27.971,0.362,0.306,0.199,0.159,218.83,223.314,220.56,200.674,3.2,3.003,2.905,2.615,218.407,222.345,220.663,202.759,2.982,2.757,2.669,2.39
2024-01-04 20:00:00,2024-01-04 19:00:00,10001,Alphington,32.377,0.123,20.702,3.645,11.882,28.863,6.465,23.446,0.257,225.181,2.188,224.767,2.038,0,0,33.796,22.814,20.198,28.631,0.122,0.111,0.111,0.108,21.085,21.621,23.273,22.426,3.652,2.23,1.886,2.061,13.541,15.282,18.768,18.988,32.687,25.74,18.827,25.375,3.935,6.407,8.478,11.032,22.278,23.991,25.893,31.391,0.175,0.362,0.306,0.154,223.872,218.83,223.314,223.512,2.594,3.2,3.003,2.623,223.157,218.407,222.345,223.793,2.43,2.982,2.757,2.352
2024-01-04 21:00:00,2024-01-04 20:00:00,10001,Alphington,30.403,0.137,20.665,5.175,8.38,24.536,9.66,42.852,0.11,221.599,1.26,228.467,1.04,0,0,32.377,33.796,22.814,27.221,0.123,0.122,0.111,0.109,20.702,21.085,21.621,22.907,3.645,3.652,2.23,1.965,11.882,13.541,15.282,20.669,28.863,32.687,25.74,23.378,6.465,3.935,6.407,6.408,23.446,22.278,23.991,28.895,0.257,0.175,0.362,0.3,225.181,223.872,218.83,215.678,2.188,2.594,3.2,2.693,224.767,223.157,218.407,216.098,2.038,2.43,2.982,2.432
2024-01-04 22:00:00,2024-01-04 21:00:00,10001,Alphington,19.964,0.113,20.719,2.714,10.462,10.358,6.105,32.847,0.299,145.742,1.127,145.782,1.015,0,0,30.403,32.377,33.796,22.517,0.137,0.123,0.122,0.113,20.665,20.702,21.085,23.086,5.175,3.645,3.652,1.916,8.38,11.882,13.541,20.398,24.536,28.863,32.687,16.991,9.66,6.465,3.935,9.427,42.852,23.446,22.278,26.272,0.11,0.257,0.175,0.199,221.599,225.181,223.872,220.56,1.26,2.188,2.594,2.905,228.467,224.767,223.157,220.663,1.04,2.038,2.43,2.669
2024-01-04 23:00:00,2024-01-04 22:00:00,10001,Alphington,18.497,0.113,19.881,2.755,9.322,12.438,4.74,36.35,0.366,162.543,0.777,156.76,0.659,0,0,19.964,30.403,32.377,20.198,0.113,0.137,0.123,0.111,20.719,20.665,20.702,23.273,2.714,5.175,3.645,1.886,10.462,8.38,11.882,18.768,10.358,24.536,28.863,18.827,6.105,9.66,6.465,8.478,32.847,42.852,23.446,25.893,0.299,0.11,0.257,0.306,145.742,221.599,225.181,223.314,1.127,1.26,2.188,3.003,145.782,228.467,224.767,222.345,1.015,1.04,2.038,2.757
2024-01-05 00:00:00,2024-01-04 23:00:00,10001,Alphington,16.707,0.101,18.771,2.985,7.947,11.547,6.966,25.188,-0.101,181.156,0.631,184.128,0.577,0,0,18.497,19.964,30.403,22.814,0.113,0.113,0.137,0.111,19.881,20.719,20.665,21.621,2.755,2.714,5.175,2.23,9.322,10.462,8.38,15.282,12.438,10.358,24.536,25.74,4.74,6.105,9.66,6.407,36.35,32.847,42.852,23.991,0.366,0.299,0.11,0.362,162.543,145.742,221.599,218.83,0.777,1.127,1.26,3.2,156.76,145.782,228.467,218.407,0.659,1.015,1.04,2.982
2024-01-05 01:00:00,2024-01-05 00:00:00,10001,Alphington,,,17.891,,,7.942,4.019,89.019,,199.727,0.314,230.933,0.129,0,0,16.707,18.497,19.964,33.796,0.101,0.113,0.113,0.122,18.771,19.881,20.719,21.085,2.985,2.755,2.714,3.652,7.947,9.322,10.462,13.541,11.547,12.438,10.358,32.687,6.966,4.74,6.105,3.935,25.188,36.35,32.847,22.278,-0.101,0.366,0.299,0.175,181.156,162.543,145.742,223.872,0.631,0.777,1.127,2.594,184.128,156.76,145.782,223.157,0.577,0.659,1.015,2.43
2024-01-05 05:00:00,2024-01-05 04:00:00,10001,Alphington,13.163,0.118,14.864,5.12,-0.016,8.817,4.515,26.945,-0.403,110.069,0.36,12.859,0.335,0,0,13.983,13.49,12.18,18.497,0.117,0.103,0.089,0.113,15.389,16.02,16.887,19.881,5.504,4.414,2.467,2.755,0.179,1.449,4.632,9.322,8.095,6.459,6.019,12.438,0.554,1.545,3.818,4.74,34.411,33.257,98.005,36.35,-0.196,-0.078,-0.287,0.366,167.291,243.406,145.686,162.543,0.346,0.342,0.285,0.777,353.128,325.574,35.624,156.76,0.294,0.288,0.013,0.659
2024-01-05 06:00:00,2024-01-05 05:00:00,10001,Alphington,16.671,0.157,15.199,5.649,0.19,13.795,2.584,42.301,-0.363,88.912,0.281,27.127,0.236,0,0,13.163,13.983,13.49,16.707,0.118,0.117,0.103,0.101,14.864,15.389,16.02,18.771,5.12,5.504,4.414,2.985,-0.016,0.179,1.449,7.947,8.817,8.095,6.459,11.547,4.515,0.554,1.545,6.966,26.945,34.411,33.257,25.188,-0.403,-0.196,-0.078,-0.101,110.069,167.291,243.406,181.156,0.36,0.346,0.342,0.631,12.859,353.128,325.574,184.128,0.335,0.294,0.288,0.577
2024-01-05 08:00:00,2024-01-05 07:00:00,10001,Alphington,23.934,0.142,19.434,9.044,3.629,20.289,7.574,41.332,-0.282,266.264,1.0,298.419,0.848,0,0,22.364,16.671,13.163,12.18,0.184,0.157,0.118,0.089,16.824,15.199,14.864,16.887,8.178,5.649,5.12,2.467,0.765,0.19,-0.016,4.632,23.395,13.795,8.817,6.019,4.078,2.584,4.515,3.818,58.011,42.301,26.945,98.005,-0.277,-0.363,-0.403,-0.287,167.226,88.912,110.069,145.686,0.35,0.281,0.36,0.285,341.616,27.127,12.859,35.624,0.218,0.236,0.335,0.013
2024-01-05 09:00:00,2024-01-05 08:00:00,10001,Alphington,25.498,0.113,21.493,5.497,7.139,13.448,6.371,54.074,-0.445,214.33,1.145,323.141,0.812,0,1,23.934,22.364,16.671,13.49,0.142,0.184,0.157,0.103,19.434,16.824,15.199,16.02,9.044,8.178,5.649,4.414,3.629,0.765,0.19,1.449,20.289,23.395,13.795,6.459,7.574,4.078,2.584,1.545,41.332,58.011,42.301,33.257,-0.282,-0.277,-0.363,-0.078,266.264,167.226,88.912,243.406,1.0,0.35,0.281,0.342,298.419,341.616,27.127,325.574,0.848,0.218,0.236,0.288
2024-01-05 10:00:00,2024-01-05 09:00:00,10001,Alphington,27.463,0.119,22.594,5.459,8.602,13.414,5.104,82.344,-0.305,183.776,1.041,317.937,0.4,0,1,25.498,23.934,22.364,13.983,0.113,0.142,0.184,0.117,21.493,19.434,16.824,15.389,5.497,9.044,8.178,5.504,7.139,3.629,0.765,0.179,13.448,20.289,23.395,8.095,6.371,7.574,4.078,0.554,54.074,41.332,58.011,34.411,-0.445,-0.282,-0.277,-0.196,214.33,266.264,167.226,167.291,1.145,1.0,0.35,0.346,323.141,298.419,341.616,353.128,0.812,0.848,0.218,0.294
2024-01-05 11:00:00,2024-01-05 10:00:00,10001,Alphington,29.302,0.141,24.44,5.512,11.151,15.72,7.421,72.789,-0.407,225.623,1.098,280.587,0.54,0,1,27.463,25.498,23.934,13.163,0.119,0.113,0.142,0.118,22.594,21.493,19.434,14.864,5.459,5.497,9.044,5.12,8.602,7.139,3.629,-0.016,13.414,13.448,20.289,8.817,5.104,6.371,7.574,4.515,82.344,54.074,41.332,26.945,-0.305,-0.445,-0.282,-0.403,183.776,214.33,266.264,110.069,1.041,1.145,1.0,0.36,317.937,323.141,298.419,12.859,0.4,0.812,0.848,0.335
2024-01-05 12:00:00,2024-01-05 11:00:00,10001,Alphington,29.423,0.139,26.057,5.828,16.638,17.319,11.565,43.747,-0.327,200.979,1.264,201.742,1.036,0,0,29.302,27.463,25.498,16.671,0.141,0.119,0.113,0.157,24.44,22.594,21.493,15.199,5.512,5.459,5.497,5.649,11.151,8.602,7.139,0.19,15.72,13.414,13.448,13.795,7.421,5.104,6.371,2.584,72.789,82.344,54.074,42.301,-0.407,-0.305,-0.445,-0.363,225.623,183.776,214.33,88.912,1.098,1.041,1.145,0.281,280.587,317.937,323.141,27.127,0.54,0.4,0.812,0.236
2024-01-05 13:00:00,2024-01-05 12:00:00,10001,Alphington,27.115,0.143,27.432,6.171,22.778,18.9,17.47,67.295,-0.419,190.815,1.417,197.202,0.883,1,0,29.423,29.302,27.463,22.364,0.139,0.141,0.119,0.184,26.057,24.44,22.594,16.824,5.828,5.512,5.459,8.178,16.638,11.151,8.602,0.765,17.319,15.72,13.414,23.395,11.565,7.421,5.104,4.078,43.747,72.789,82.344,58.011,-0.327,-0.407,-0.305,-0.277,200.979,225.623,183.776,167.226,1.264,1.098,1.041,0.35,201.742,280.587,317.937,341.616,1.036,0.54,0.4,0.218
2024-01-05 14:00:00,2024-01-05 13:00:00,10001,Alphington,27.804,0.169,28.567,9.872,25.877,24.097,11.243,29.322,-0.448,200.247,1.869,201.302,1.69,0,0,27.115,29.423,29.302,23.934,0.143,0.139,0.141,0.142,27.432,26.057,24.44,19.434,6.171,5.828,5.512,9.044,22.778,16.638,11.151,3.629,18.9,17.319,15.72,20.289,17.47,11.565,7.421,7.574,67.295,43.747,72.789,41.332,-0.419,-0.327,-0.407,-0.282,190.815,200.979,225.623,266.264,1.417,1.264,1.098,1.0,197.202,201.742,280.587,298.419,0.883,1.036,0.54,0.848
2024-01-05 15:00:00,2024-01-05 14:00:00,10001,Alphington,21.39,0.142,29.719,5.056,41.513,20.533,11.289,52.935,-0.528,183.034,1.717,190.397,1.262,1,0,27.804,27.115,29.423,25.498,0.169,0.143,0.139,0.113,28.567,27.432,26.057,21.493,9.872,6.171,5.828,5.497,25.877,22.778,16.638,7.139,24.097,18.9,17.319,13.448,11.243,17.47,11.565,6.371,29.322,67.295,43.747,54.074,-0.448,-0.419,-0.327,-0.445,200.247,190.815,200.979,214.33,1.869,1.417,1.264,1.145,201.302,197.202,201.742,323.141,1.69,0.883,1.036,0.812
